,datetime,symbol,close
50,2003-04-01T10:00:00,BMFBOVESPA:ITUB4,0.47618035
51,2003-04-02T10:00:00,BMFBOVESPA:ITUB4,0.47984292
52,2003-04-03T10:00:00,BMFBOVESPA:ITUB4,0.47801164
53,2003-04-04T10:00:00,BMFBOVESPA:ITUB4,0.49998937
54,2003-04-07T10:00:00,BMFBOVESPA:ITUB4,0.51738773
55,2003-04-08T10:00:00,BMFBOVESPA:ITUB4,0.50182065
56,2003-04-09T10:00:00,BMFBOVESPA:ITUB4,0.49449474
57,2003-04-10T10:00:00,BMFBOVESPA:ITUB4,0.48075895
58,2003-04-11T10:00:00,BMFBOVESPA:ITUB4,0.48075895
59,2003-04-14T10:00:00,BMFBOVESPA:ITUB4,0.48167421
60,2003-04-15T10:00:00,BMFBOVESPA:ITUB4,0.49632602
61,2003-04-16T10:00:00,BMFBOVESPA:ITUB4,0.49266346
62,2003-04-17T10:00:00,BMFBOVESPA:ITUB4,0.49907334
63,2003-04-22T10:00:00,BMFBOVESPA:ITUB4,0.50639925
64,2003-04-23T10:00:00,BMFBOVESPA:ITUB4,0.51738773
65,2003-04-24T10:00:00,BMFBOVESPA:ITUB4,0.51189388
66,2003-04-25T10:00:00,BMFBOVESPA:ITUB4,0.51189388
67,2003-04-28T10:00:00,BMFBOVESPA:ITUB4,0.52013505
68,2003-04-29T10:00:00,BMFBOVESPA:ITUB4,0.52288236
69,2003-04-30T10:00:00,BMFBOVESPA:ITUB4,0.50639925
70,2003-05-02T10:00:00,BMFBOVESPA:ITUB4,0.50182065
71,2003-05-05T10:00:00,BMFBOVESPA:ITUB4,0.51464042
72,2003-05-06T10:00:00,BMFBOVESPA:ITUB4,0.50456797
73,2003-05-07T10:00:00,BMFBOVESPA:ITUB4,0.52288236
74,2003-05-08T10:00:00,BMFBOVESPA:ITUB4,0.51464042
75,2003-05-09T10:00:00,BMFBOVESPA:ITUB4,0.51830376
76,2003-05-12T10:00:00,BMFBOVESPA:ITUB4,0.52562967
77,2003-05-13T10:00:00,BMFBOVESPA:ITUB4,0.53570212
78,2003-05-14T10:00:00,BMFBOVESPA:ITUB4,0.53295558
79,2003-05-15T10:00:00,BMFBOVESPA:ITUB4,0.52837698
80,2003-05-16T10:00:00,BMFBOVESPA:ITUB4,0.53112352
81,2003-05-19T10:00:00,BMFBOVESPA:ITUB4,0.51647248
82,2003-05-20T10:00:00,BMFBOVESPA:ITUB4,0.5073145
83,2003-05-21T10:00:00,BMFBOVESPA:ITUB4,0.52837698
84,2003-05-22T10:00:00,BMFBOVESPA:ITUB4,0.52837698
85,2003-05-23T10:00:00,BMFBOVESPA:ITUB4,0.53478686
86,2003-05-26T10:00:00,BMFBOVESPA:ITUB4,0.51738773
87,2003-05-27T10:00:00,BMFBOVESPA:ITUB4,0.53844943
88,2003-05-28T10:00:00,BMFBOVESPA:ITUB4,0.54119675
89,2003-05-29T10:00:00,BMFBOVESPA:ITUB4,0.54119675
90,2003-05-30T10:00:00,BMFBOVESPA:ITUB4,0.52562967
91,2003-06-02T10:00:00,BMFBOVESPA:ITUB4,0.52288236
92,2003-06-03T10:00:00,BMFBOVESPA:ITUB4,0.52196632
93,2003-06-04T10:00:00,BMFBOVESPA:ITUB4,0.52746095
94,2003-06-05T10:00:00,BMFBOVESPA:ITUB4,0.52471364
95,2003-06-06T10:00:00,BMFBOVESPA:ITUB4,0.52654492
96,2003-06-09T10:00:00,BMFBOVESPA:ITUB4,0.52562967
97,2003-06-10T10:00:00,BMFBOVESPA:ITUB4,0.52471364
98,2003-06-11T10:00:00,BMFBOVESPA:ITUB4,0.52471364
99,2003-06-12T10:00:00,BMFBOVESPA:ITUB4,0.52562967
100,2003-06-13T10:00:00,BMFBOVESPA:ITUB4,0.51921901
101,2003-06-16T10:00:00,BMFBOVESPA:ITUB4,0.51921901
102,2003-06-17T10:00:00,BMFBOVESPA:ITUB4,0.52471364
103,2003-06-18T10:00:00,BMFBOVESPA:ITUB4,0.51464042
104,2003-06-20T10:00:00,BMFBOVESPA:ITUB4,0.51921901
105,2003-06-23T10:00:00,BMFBOVESPA:ITUB4,0.52013505
106,2003-06-24T10:00:00,BMFBOVESPA:ITUB4,0.51097785
107,2003-06-25T10:00:00,BMFBOVESPA:ITUB4,0.51555644
108,2003-06-26T10:00:00,BMFBOVESPA:ITUB4,0.51555644
109,2003-06-27T10:00:00,BMFBOVESPA:ITUB4,0.50639925
110,2003-06-30T10:00:00,BMFBOVESPA:ITUB4,0.50090463
111,2003-07-01T10:00:00,BMFBOVESPA:ITUB4,0.51006181
112,2003-07-02T10:00:00,BMFBOVESPA:ITUB4,0.51006181
113,2003-07-03T10:00:00,BMFBOVESPA:ITUB4,0.49998937
114,2003-07-04T10:00:00,BMFBOVESPA:ITUB4,0.50365194
115,2003-07-07T10:00:00,BMFBOVESPA:ITUB4,0.49724206
116,2003-07-08T10:00:00,BMFBOVESPA:ITUB4,0.50365194
117,2003-07-10T10:00:00,BMFBOVESPA:ITUB4,0.49632602
118,2003-07-11T10:00:00,BMFBOVESPA:ITUB4,0.49632602
119,2003-07-14T10:00:00,BMFBOVESPA:ITUB4,0.51097785
120,2003-07-15T10:00:00,BMFBOVESPA:ITUB4,0.51555644
121,2003-07-16T10:00:00,BMFBOVESPA:ITUB4,0.51555644
122,2003-07-17T10:00:00,BMFBOVESPA:ITUB4,0.51647248
123,2003-07-18T10:00:00,BMFBOVESPA:ITUB4,0.51555644
124,2003-07-21T10:00:00,BMFBOVESPA:ITUB4,0.51921901
125,2003-07-22T10:00:00,BMFBOVESPA:ITUB4,0.52471364
126,2003-07-23T10:00:00,BMFBOVESPA:ITUB4,0.54486009
127,2003-07-24T10:00:00,BMFBOVESPA:ITUB4,0.54852265
128,2003-07-25T10:00:00,BMFBOVESPA:ITUB4,0.56317448
129,2003-07-28T10:00:00,BMFBOVESPA:ITUB4,0.56317448
130,2003-07-29T10:00:00,BMFBOVESPA:ITUB4,0.55401728
131,2003-07-30T10:00:00,BMFBOVESPA:ITUB4,0.54486009
132,2003-07-31T10:00:00,BMFBOVESPA:ITUB4,0.56042717
133,2003-08-01T10:00:00,BMFBOVESPA:ITUB4,0.56134319
134,2003-08-04T10:00:00,BMFBOVESPA:ITUB4,0.54394406
135,2003-08-05T10:00:00,BMFBOVESPA:ITUB4,0.54577534
136,2003-08-06T10:00:00,BMFBOVESPA:ITUB4,0.53661815
137,2003-08-07T10:00:00,BMFBOVESPA:ITUB4,0.55035394
138,2003-08-08T10:00:00,BMFBOVESPA:ITUB4,0.5659218
139,2003-08-11T10:00:00,BMFBOVESPA:ITUB4,0.55493254
140,2003-08-12T10:00:00,BMFBOVESPA:ITUB4,0.55218601
141,2003-08-13T10:00:00,BMFBOVESPA:ITUB4,0.54486009
142,2003-08-14T10:00:00,BMFBOVESPA:ITUB4,0.55951114
143,2003-08-15T10:00:00,BMFBOVESPA:ITUB4,0.56042717
144,2003-08-18T10:00:00,BMFBOVESPA:ITUB4,0.5567646
145,2003-08-19T10:00:00,BMFBOVESPA:ITUB4,0.55859589
146,2003-08-20T10:00:00,BMFBOVESPA:ITUB4,0.56317448
147,2003-08-21T10:00:00,BMFBOVESPA:ITUB4,0.58332015
148,2003-08-22T10:00:00,BMFBOVESPA:ITUB4,0.58057361
149,2003-08-25T10:00:00,BMFBOVESPA:ITUB4,0.57050039
150,2003-08-26T10:00:00,BMFBOVESPA:ITUB4,0.57965759
151,2003-08-27T10:00:00,BMFBOVESPA:ITUB4,0.6126238
152,2003-08-28T10:00:00,BMFBOVESPA:ITUB4,0.60438264
153,2003-08-29T10:00:00,BMFBOVESPA:ITUB4,0.59522467
154,2003-09-01T10:00:00,BMFBOVESPA:ITUB4,0.60529789
155,2003-09-02T10:00:00,BMFBOVESPA:ITUB4,0.59705672
156,2003-09-03T10:00:00,BMFBOVESPA:ITUB4,0.6126238
157,2003-09-04T10:00:00,BMFBOVESPA:ITUB4,0.6291069
158,2003-09-05T10:00:00,BMFBOVESPA:ITUB4,0.63185422
159,2003-09-08T10:00:00,BMFBOVESPA:ITUB4,0.61994971
160,2003-09-09T10:00:00,BMFBOVESPA:ITUB4,0.59888801
161,2003-09-10T10:00:00,BMFBOVESPA:ITUB4,0.61720239
162,2003-09-11T10:00:00,BMFBOVESPA:ITUB4,0.62086574
163,2003-09-12T10:00:00,BMFBOVESPA:ITUB4,0.60987648
164,2003-09-15T10:00:00,BMFBOVESPA:ITUB4,0.59430941
165,2003-09-16T10:00:00,BMFBOVESPA:ITUB4,0.59339338
166,2003-09-17T10:00:00,BMFBOVESPA:ITUB4,0.59430941
167,2003-09-18T10:00:00,BMFBOVESPA:ITUB4,0.5915621
168,2003-09-19T10:00:00,BMFBOVESPA:ITUB4,0.5915621
169,2003-09-22T10:00:00,BMFBOVESPA:ITUB4,0.59339338
170,2003-09-23T10:00:00,BMFBOVESPA:ITUB4,0.58789953
171,2003-09-24T10:00:00,BMFBOVESPA:ITUB4,0.57599502
172,2003-09-25T10:00:00,BMFBOVESPA:ITUB4,0.55951114
173,2003-09-26T10:00:00,BMFBOVESPA:ITUB4,0.5567646
174,2003-09-29T10:00:00,BMFBOVESPA:ITUB4,0.55859589
175,2003-09-30T10:00:00,BMFBOVESPA:ITUB4,0.55218601
176,2003-10-01T10:00:00,BMFBOVESPA:ITUB4,0.57599502
177,2003-10-02T10:00:00,BMFBOVESPA:ITUB4,0.58423618
178,2003-10-03T10:00:00,BMFBOVESPA:ITUB4,0.59705672
179,2003-10-06T10:00:00,BMFBOVESPA:ITUB4,0.58973081
180,2003-10-07T10:00:00,BMFBOVESPA:ITUB4,0.60529789
181,2003-10-08T10:00:00,BMFBOVESPA:ITUB4,0.6080452
182,2003-10-09T10:00:00,BMFBOVESPA:ITUB4,0.60163532
183,2003-10-10T10:00:00,BMFBOVESPA:ITUB4,0.59339338
184,2003-10-13T10:00:00,BMFBOVESPA:ITUB4,0.60529789
185,2003-10-14T10:00:00,BMFBOVESPA:ITUB4,0.60529789
186,2003-10-15T10:00:00,BMFBOVESPA:ITUB4,0.59247812
187,2003-10-16T10:00:00,BMFBOVESPA:ITUB4,0.6080452
188,2003-10-17T10:00:00,BMFBOVESPA:ITUB4,0.61628714
189,2003-10-20T10:00:00,BMFBOVESPA:ITUB4,0.61994971
190,2003-10-21T10:00:00,BMFBOVESPA:ITUB4,0.62361227
191,2003-10-22T10:00:00,BMFBOVESPA:ITUB4,0.61628714
192,2003-10-23T10:00:00,BMFBOVESPA:ITUB4,0.59705672
193,2003-10-24T10:00:00,BMFBOVESPA:ITUB4,0.61353983
194,2003-10-27T10:00:00,BMFBOVESPA:ITUB4,0.62361227
195,2003-10-28T10:00:00,BMFBOVESPA:ITUB4,0.63185422
196,2003-10-29T10:00:00,BMFBOVESPA:ITUB4,0.61170777
197,2003-10-30T10:00:00,BMFBOVESPA:ITUB4,0.61445509
198,2003-10-31T10:00:00,BMFBOVESPA:ITUB4,0.62361227
199,2003-11-03T10:00:00,BMFBOVESPA:ITUB4,0.64284269
200,2003-11-04T10:00:00,BMFBOVESPA:ITUB4,0.64467476
201,2003-11-05T10:00:00,BMFBOVESPA:ITUB4,0.63093819
202,2003-11-06T10:00:00,BMFBOVESPA:ITUB4,0.62544434
203,2003-11-07T10:00:00,BMFBOVESPA:ITUB4,0.62727562
204,2003-11-10T10:00:00,BMFBOVESPA:ITUB4,0.61628714
205,2003-11-11T10:00:00,BMFBOVESPA:ITUB4,0.62727562
206,2003-11-12T10:00:00,BMFBOVESPA:ITUB4,0.63368551
207,2003-11-13T10:00:00,BMFBOVESPA:ITUB4,0.61537111
208,2003-11-14T10:00:00,BMFBOVESPA:ITUB4,0.62178099
209,2003-11-17T10:00:00,BMFBOVESPA:ITUB4,0.60529789
210,2003-11-18T10:00:00,BMFBOVESPA:ITUB4,0.60712917
211,2003-11-19T10:00:00,BMFBOVESPA:ITUB4,0.61079252
212,2003-11-20T10:00:00,BMFBOVESPA:ITUB4,0.61353983
213,2003-11-21T10:00:00,BMFBOVESPA:ITUB4,0.62544434
214,2003-11-24T10:00:00,BMFBOVESPA:ITUB4,0.63460153
215,2003-11-25T10:00:00,BMFBOVESPA:ITUB4,0.64284269
216,2003-11-26T10:00:00,BMFBOVESPA:ITUB4,0.64009616
217,2003-11-27T10:00:00,BMFBOVESPA:ITUB4,0.65383195
218,2003-11-28T10:00:00,BMFBOVESPA:ITUB4,0.65841055
219,2003-12-01T10:00:00,BMFBOVESPA:ITUB4,0.65108464
220,2003-12-02T10:00:00,BMFBOVESPA:ITUB4,0.64833732
221,2003-12-03T10:00:00,BMFBOVESPA:ITUB4,0.66390518
222,2003-12-04T10:00:00,BMFBOVESPA:ITUB4,0.66298915
223,2003-12-05T10:00:00,BMFBOVESPA:ITUB4,0.68862945
224,2003-12-08T10:00:00,BMFBOVESPA:ITUB4,0.67764097
225,2003-12-09T10:00:00,BMFBOVESPA:ITUB4,0.68954548
226,2003-12-10T10:00:00,BMFBOVESPA:ITUB4,0.68954548
227,2003-12-11T10:00:00,BMFBOVESPA:ITUB4,0.72068041
228,2003-12-12T10:00:00,BMFBOVESPA:ITUB4,0.71518578
229,2003-12-15T10:00:00,BMFBOVESPA:ITUB4,0.70694384
230,2003-12-16T10:00:00,BMFBOVESPA:ITUB4,0.69870268
231,2003-12-17T10:00:00,BMFBOVESPA:ITUB4,0.71610181
232,2003-12-18T10:00:00,BMFBOVESPA:ITUB4,0.7389948
233,2003-12-19T10:00:00,BMFBOVESPA:ITUB4,0.74448943
234,2003-12-22T10:00:00,BMFBOVESPA:ITUB4,0.75181533
235,2003-12-23T10:00:00,BMFBOVESPA:ITUB4,0.76280382
236,2003-12-26T10:00:00,BMFBOVESPA:ITUB4,0.75181533
237,2003-12-29T10:00:00,BMFBOVESPA:ITUB4,0.76555113
238,2003-12-30T10:00:00,BMFBOVESPA:ITUB4,0.76280382
239,2004-01-02T10:00:00,BMFBOVESPA:ITUB4,0.75914047
240,2004-01-05T10:00:00,BMFBOVESPA:ITUB4,0.81225314
241,2004-01-06T10:00:00,BMFBOVESPA:ITUB4,0.81408441
242,2004-01-07T10:00:00,BMFBOVESPA:ITUB4,0.82324161
243,2004-01-08T10:00:00,BMFBOVESPA:ITUB4,0.82507367
244,2004-01-09T10:00:00,BMFBOVESPA:ITUB4,0.81500045
245,2004-01-12T10:00:00,BMFBOVESPA:ITUB4,0.81957904
246,2004-01-13T10:00:00,BMFBOVESPA:ITUB4,0.83331483
247,2004-01-14T10:00:00,BMFBOVESPA:ITUB4,0.80859057
248,2004-01-15T10:00:00,BMFBOVESPA:ITUB4,0.78020295
249,2004-01-16T10:00:00,BMFBOVESPA:ITUB4,0.76829844
250,2004-01-19T10:00:00,BMFBOVESPA:ITUB4,0.77562436
251,2004-01-20T10:00:00,BMFBOVESPA:ITUB4,0.77196101
252,2004-01-21T10:00:00,BMFBOVESPA:ITUB4,0.7600565
253,2004-01-22T10:00:00,BMFBOVESPA:ITUB4,0.7811182
254,2004-01-23T10:00:00,BMFBOVESPA:ITUB4,0.8113371
255,2004-01-26T10:00:00,BMFBOVESPA:ITUB4,0.82782099
256,2004-01-27T10:00:00,BMFBOVESPA:ITUB4,0.81957904
257,2004-01-28T10:00:00,BMFBOVESPA:ITUB4,0.79210746
258,2004-01-29T10:00:00,BMFBOVESPA:ITUB4,0.74632071
259,2004-01-30T10:00:00,BMFBOVESPA:ITUB4,0.75730919
260,2004-02-02T10:00:00,BMFBOVESPA:ITUB4,0.76280382
261,2004-02-03T10:00:00,BMFBOVESPA:ITUB4,0.77928692
262,2004-02-04T10:00:00,BMFBOVESPA:ITUB4,0.76829844
263,2004-02-05T10:00:00,BMFBOVESPA:ITUB4,0.74906802
264,2004-02-06T10:00:00,BMFBOVESPA:ITUB4,0.77562436
265,2004-02-09T10:00:00,BMFBOVESPA:ITUB4,0.77470832
266,2004-02-10T10:00:00,BMFBOVESPA:ITUB4,0.77196101
267,2004-02-11T10:00:00,BMFBOVESPA:ITUB4,0.81316916
268,2004-02-12T10:00:00,BMFBOVESPA:ITUB4,0.78752886
269,2004-02-13T10:00:00,BMFBOVESPA:ITUB4,0.77653961
270,2004-02-16T10:00:00,BMFBOVESPA:ITUB4,0.76829844
271,2004-02-17T10:00:00,BMFBOVESPA:ITUB4,0.7737923
272,2004-02-18T10:00:00,BMFBOVESPA:ITUB4,0.79577003
273,2004-02-19T10:00:00,BMFBOVESPA:ITUB4,0.7600565
274,2004-02-20T10:00:00,BMFBOVESPA:ITUB4,0.75730919
275,2004-02-25T10:00:00,BMFBOVESPA:ITUB4,0.75914047
276,2004-02-26T10:00:00,BMFBOVESPA:ITUB4,0.74540468
277,2004-02-27T10:00:00,BMFBOVESPA:ITUB4,0.76280382
278,2004-03-01T10:00:00,BMFBOVESPA:ITUB4,0.78752886
279,2004-03-02T10:00:00,BMFBOVESPA:ITUB4,0.78203424
280,2004-03-03T10:00:00,BMFBOVESPA:ITUB4,0.7902754
281,2004-03-04T10:00:00,BMFBOVESPA:ITUB4,0.7811182
282,2004-03-05T10:00:00,BMFBOVESPA:ITUB4,0.78294949
283,2004-03-08T10:00:00,BMFBOVESPA:ITUB4,0.77928692
284,2004-03-09T10:00:00,BMFBOVESPA:ITUB4,0.77653961
285,2004-03-10T10:00:00,BMFBOVESPA:ITUB4,0.75456187
286,2004-03-11T10:00:00,BMFBOVESPA:ITUB4,0.72709029
287,2004-03-12T10:00:00,BMFBOVESPA:ITUB4,0.7435734
288,2004-03-15T10:00:00,BMFBOVESPA:ITUB4,0.73258491
289,2004-03-16T10:00:00,BMFBOVESPA:ITUB4,0.73258491
290,2004-03-17T10:00:00,BMFBOVESPA:ITUB4,0.74265736
291,2004-03-18T10:00:00,BMFBOVESPA:ITUB4,0.74540468
292,2004-03-19T10:00:00,BMFBOVESPA:ITUB4,0.74265736
293,2004-03-22T10:00:00,BMFBOVESPA:ITUB4,0.73350017
294,2004-03-23T10:00:00,BMFBOVESPA:ITUB4,0.72068041
295,2004-03-24T10:00:00,BMFBOVESPA:ITUB4,0.70511256
296,2004-03-25T10:00:00,BMFBOVESPA:ITUB4,0.69046073
297,2004-03-26T10:00:00,BMFBOVESPA:ITUB4,0.69870268
298,2004-03-29T10:00:00,BMFBOVESPA:ITUB4,0.72068041
299,2004-03-30T10:00:00,BMFBOVESPA:ITUB4,0.74265736
300,2004-03-31T10:00:00,BMFBOVESPA:ITUB4,0.73624748
301,2004-04-01T10:00:00,BMFBOVESPA:ITUB4,0.77254755
302,2004-04-02T10:00:00,BMFBOVESPA:ITUB4,0.78557841
303,2004-04-05T10:00:00,BMFBOVESPA:ITUB4,0.78557841
304,2004-04-06T10:00:00,BMFBOVESPA:ITUB4,0.78650924
305,2004-04-07T10:00:00,BMFBOVESPA:ITUB4,0.7772017
306,2004-04-08T10:00:00,BMFBOVESPA:ITUB4,0.76882501
307,2004-04-12T10:00:00,BMFBOVESPA:ITUB4,0.77534004
308,2004-04-13T10:00:00,BMFBOVESPA:ITUB4,0.76882501
309,2004-04-14T10:00:00,BMFBOVESPA:ITUB4,0.76137835
310,2004-04-15T10:00:00,BMFBOVESPA:ITUB4,0.74276252
311,2004-04-16T10:00:00,BMFBOVESPA:ITUB4,0.74369335
312,2004-04-19T10:00:00,BMFBOVESPA:ITUB4,0.74648585
313,2004-04-20T10:00:00,BMFBOVESPA:ITUB4,0.72787078
314,2004-04-22T10:00:00,BMFBOVESPA:ITUB4,0.71390832
315,2004-04-23T10:00:00,BMFBOVESPA:ITUB4,0.71576998
316,2004-04-26T10:00:00,BMFBOVESPA:ITUB4,0.70087747
317,2004-04-27T10:00:00,BMFBOVESPA:ITUB4,0.69250077
318,2004-04-28T10:00:00,BMFBOVESPA:ITUB4,0.66923156
319,2004-04-29T10:00:00,BMFBOVESPA:ITUB4,0.64223824
320,2004-04-30T10:00:00,BMFBOVESPA:ITUB4,0.64503074
321,2004-05-03T10:00:00,BMFBOVESPA:ITUB4,0.66779675
322,2004-05-04T10:00:00,BMFBOVESPA:ITUB4,0.67917937
323,2004-05-05T10:00:00,BMFBOVESPA:ITUB4,0.67917937
324,2004-05-06T10:00:00,BMFBOVESPA:ITUB4,0.65925959
325,2004-05-07T10:00:00,BMFBOVESPA:ITUB4,0.64977369
326,2004-05-10T10:00:00,BMFBOVESPA:ITUB4,0.6298539
327,2004-05-11T10:00:00,BMFBOVESPA:ITUB4,0.6630538
328,2004-05-12T10:00:00,BMFBOVESPA:ITUB4,0.64692823
329,2004-05-13T10:00:00,BMFBOVESPA:ITUB4,0.65831084
330,2004-05-14T10:00:00,BMFBOVESPA:ITUB4,0.66400255
331,2004-05-17T10:00:00,BMFBOVESPA:ITUB4,0.65546538
332,2004-05-18T10:00:00,BMFBOVESPA:ITUB4,0.67538517
333,2004-05-19T10:00:00,BMFBOVESPA:ITUB4,0.70479085
334,2004-05-20T10:00:00,BMFBOVESPA:ITUB4,0.69435698
335,2004-05-21T10:00:00,BMFBOVESPA:ITUB4,0.69245949
336,2004-05-24T10:00:00,BMFBOVESPA:ITUB4,0.6962537
337,2004-05-25T10:00:00,BMFBOVESPA:ITUB4,0.71712222
338,2004-05-26T10:00:00,BMFBOVESPA:ITUB4,0.72471141
339,2004-05-27T10:00:00,BMFBOVESPA:ITUB4,0.73988824
340,2004-05-28T10:00:00,BMFBOVESPA:ITUB4,0.73988824
341,2004-05-31T10:00:00,BMFBOVESPA:ITUB4,0.73988824
342,2004-06-01T10:00:00,BMFBOVESPA:ITUB4,0.76607068
343,2004-06-02T10:00:00,BMFBOVESPA:ITUB4,0.76994979
344,2004-06-03T10:00:00,BMFBOVESPA:ITUB4,0.76025279
345,2004-06-04T10:00:00,BMFBOVESPA:ITUB4,0.76704046
346,2004-06-07T10:00:00,BMFBOVESPA:ITUB4,0.80001056
347,2004-06-08T10:00:00,BMFBOVESPA:ITUB4,0.79031357
348,2004-06-09T10:00:00,BMFBOVESPA:ITUB4,0.77576768
349,2004-06-11T10:00:00,BMFBOVESPA:ITUB4,0.76607068
350,2004-06-14T10:00:00,BMFBOVESPA:ITUB4,0.75152479
351,2004-06-15T10:00:00,BMFBOVESPA:ITUB4,0.77091957
352,2004-06-16T10:00:00,BMFBOVESPA:ITUB4,0.78255534
353,2004-06-17T10:00:00,BMFBOVESPA:ITUB4,0.76898001
354,2004-06-18T10:00:00,BMFBOVESPA:ITUB4,0.76316135
355,2004-06-21T10:00:00,BMFBOVESPA:ITUB4,0.77188857
356,2004-06-22T10:00:00,BMFBOVESPA:ITUB4,0.76025279
357,2004-06-23T10:00:00,BMFBOVESPA:ITUB4,0.76898001
358,2004-06-24T10:00:00,BMFBOVESPA:ITUB4,0.77576768
359,2004-06-25T10:00:00,BMFBOVESPA:ITUB4,0.78837402
360,2004-06-28T10:00:00,BMFBOVESPA:ITUB4,0.79128335
361,2004-06-29T10:00:00,BMFBOVESPA:ITUB4,0.82425345
362,2004-06-30T10:00:00,BMFBOVESPA:ITUB4,0.8320109
363,2004-07-01T10:00:00,BMFBOVESPA:ITUB4,0.86960555
364,2004-07-02T10:00:00,BMFBOVESPA:ITUB4,0.84882972
365,2004-07-05T10:00:00,BMFBOVESPA:ITUB4,0.85278673
366,2004-07-06T10:00:00,BMFBOVESPA:ITUB4,0.83201167
367,2004-07-07T10:00:00,BMFBOVESPA:ITUB4,0.82310763
368,2004-07-08T10:00:00,BMFBOVESPA:ITUB4,0.81717135
369,2004-07-12T10:00:00,BMFBOVESPA:ITUB4,0.84091493
370,2004-07-13T10:00:00,BMFBOVESPA:ITUB4,0.84981898
371,2004-07-14T10:00:00,BMFBOVESPA:ITUB4,0.84882972
372,2004-07-15T10:00:00,BMFBOVESPA:ITUB4,0.85377598
373,2004-07-16T10:00:00,BMFBOVESPA:ITUB4,0.86663703
374,2004-07-19T10:00:00,BMFBOVESPA:ITUB4,0.85476523
375,2004-07-20T10:00:00,BMFBOVESPA:ITUB4,0.85872302
376,2004-07-21T10:00:00,BMFBOVESPA:ITUB4,0.83497943
